58002	17249	0.180561	11588	5093	568	21468	26
58003	17515	0.209335	10928	5841	746	14950	26
58004	17740	0.238585	10320	6375	1045	15087	26
58005	17834	0.283419	9157	7245	1432	15137	26
58006	34039	0.281912	17600	13686	2753	17458	26
58007	34039	0.28247	17584	13680	2775	29442	26
58008	34039	0.283234	17489	13818	2732	29460	26
58009	34039	0.283425	17457	13869	2713	29511	26
58010	34039	0.283175	17465	13870	2704	29410	26
58011	34039	0.283895	17459	13833	2747	29484	26
58012	34039	0.282573	17529	13783	2727	29381	26
58013	34039	0.281721	17549	13801	2689	29404	26
58014	34039	0.280399	17544	13901	2594	29452	26
58015	34039	0.281692	17551	13799	2689	29411	26
58016	34039	0.282573	17451	13939	2649	29421	26
58000	34039	0.160434	23992	9172	875	1	27
58001	34039	0.159494	24052	9116	871	29420	27
58002	17406	0.181144	11631	5244	531	21755	27
58003	17725	0.20189	11312	5669	744	15022	27
58004	17772	0.235173	10397	6391	984	15230	27
58005	17947	0.275673	9429	7141	1377	15226	27
58006	34039	0.271497	18098	13399	2542	17549	27
58007	34039	0.273921	17911	13608	2520	29493	27
58008	34039	0.274083	17863	13693	2483	29400	27
58009	34039	0.272614	18006	13507	2526	29425	27
58010	34039	0.274362	17977	13446	2616	29343	27
58011	34039	0.27564	17825	13663	2551	29424	27
58012	34039	0.279415	17720	13616	2703	29439	27
58013	34039	0.282397	17532	13789	2718	29445	27
58014	34039	0.282999	17552	13708	2779	29439	27
58015	34039	0.283337	17484	13821	2734	29435	27
58016	34039	0.282323	17558	13742	2739	29473	27
58000	34039	0.160434	23992	9172	875	1	28
58001	34039	0.160581	23964	9218	857	29473	28
58002	17382	0.182027	11635	5166	581	21543	28
58003	17564	0.205961	11089	5715	760	14959	28
58004	17658	0.241335	10209	6375	1074	15161	28
58005	17909	0.283042	9231	7218	1460	15160	28
58006	34039	0.281912	17552	13782	2705	17519	28
58007	34039	0.282382	17497	13860	2682	29414	28
58008	34039	0.285085	17391	13888	2760	29341	28
58009	34039	0.284042	17476	13789	2774	29469	28
58010	34039	0.285202	17382	13898	2759	29383	28
58011	34039	0.286142	17395	13808	2836	29458	28
58012	34039	0.284145	17460	13814	2765	29374	28
58013	34039	0.287171	17292	13944	2803	29388	28
58014	34039	0.285437	17457	13732	2850	29440	28
58015	34039	0.286128	17343	13913	2783	29362	28
58016	34039	0.285026	17438	13798	2803	29428	28
58000	34039	0.160434	23992	9172	875	1	29
58001	34039	0.161506	23870	9343	826	29468	29
58002	17409	0.183669	11589	5245	575	21756	29
58003	17577	0.210758	10946	5853	778	15009	29
58004	17647	0.247124	9965	6642	1040	15050	29
58005	17998	0.287143	9166	7328	1504	15235	29
58006	34039	0.288228	17227	14002	2810	17619	29
58007	34039	0.288375	17219	14008	2812	29496	29
58008	34039	0.287127	17400	13731	2908	29384	29
58009	34039	0.289242	17256	13875	2908	29447	29
58010	34039	0.287729	17281	13928	2830	29414	29
58011	34039	0.289198	17331	13728	2980	29593	29
58012	34039	0.287024	17222	14094	2723	29424	29
58013	34039	0.285055	17390	13892	2757	29394	29
58014	34039	0.285555	17351	13936	2752	29425	29
58015	34039	0.287758	17254	13980	2805	29332	29
