58013	34039	0.162622	23863	9281	895	1	1	1	3
58014	34039	0.161286	23941	9216	882	1	1	1	3
58015	34039	0.161403	23902	9286	851	1	1	1	3
58016	34039	0.159949	24011	9167	861	1	1	1	3
58000	34039	0.160434	23992	9172	875	1	1	1	4
58001	34039	0.16108	23942	9228	869	1	1	1	4
58002	10119	0.157575	7175	2699	245	0.3	0.3	0.3	4
58003	10256	0.157956	7291	2690	275	0.3	0.3	0.3	4
58004	10150	0.158867	7187	2701	262	0.3	0.3	0.3	4
58005	10021	0.154176	7176	2600	245	0.3	0.3	0.3	4
58006	34039	0.154455	24368	8827	844	1	1	1	4
58007	34039	0.155807	24297	8877	865	1	1	1	4
58008	34039	0.156086	24242	8968	829	1	1	1	4
58009	34039	0.160008	24057	9071	911	1	1	1	4
58010	34039	0.15967	24051	9106	882	1	1	1	4
58011	34039	0.157584	24112	9126	801	1	1	1	4
58012	34039	0.158039	24120	9079	840	1	1	1	4
58013	34039	0.153794	24381	8846	812	1	1	1	4
58014	34039	0.152252	24454	8805	780	1	1	1	4
58015	34039	0.152311	24448	8813	778	1	1	1	4
58016	34039	0.152428	24450	8801	788	1	1	1	4
58000	34039	0.160434	23992	9172	875	1	1	1	5
58001	34039	0.159817	24066	9066	907	1	1	1	5
58002	10263	0.160674	7262	2704	297	0.3	0.3	0.3	5
58003	10356	0.160873	7285	2810	261	0.3	0.3	0.3	5
58004	10164	0.16037	7176	2716	272	0.3	0.3	0.3	5
58005	10291	0.166942	7153	2840	298	0.3	0.3	0.3	5
58006	34039	0.166192	23677	9410	952	1	1	1	5
58007	34039	0.167382	23615	9453	971	1	1	1	5
58008	34039	0.166074	23684	9404	951	1	1	1	5
58009	34039	0.164473	23804	9273	962	1	1	1	5
58010	34039	0.165648	23670	9461	908	1	1	1	5
58011	34039	0.163592	23841	9259	939	1	1	1	5
58012	34039	0.163533	23830	9285	924	1	1	1	5
58013	34039	0.164194	23822	9256	961	1	1	1	5
58014	34039	0.163739	23805	9321	913	1	1	1	5
58015	34039	0.163386	23834	9287	918	1	1	1	5
58016	34039	0.16039	23980	9199	860	1	1	1	5
58000	34039	0.160434	23992	9172	875	1	1	1	6
58001	34039	0.159141	24036	9172	831	1	1	1	6
58002	10213	0.158181	7245	2705	263	0.3	0.3	0.3	6
58003	10253	0.158441	7243	2771	239	0.3	0.3	0.3	6
58004	10255	0.157777	7284	2706	265	0.3	0.3	0.3	6
58005	10321	0.163598	7206	2853	262	0.3	0.3	0.3	6
58006	34039	0.164532	23790	9297	952	1	1	1	6
58007	34039	0.164267	23753	9389	897	1	1	1	6
58008	34039	0.163724	23862	9208	969	1	1	1	6
58009	34039	0.16509	23744	9351	944	1	1	1	6
58010	34039	0.166985	23655	9400	984	1	1	1	6
58011	34039	0.166015	23695	9386	958	1	1	1	6
58012	34039	0.167382	23617	9449	973	1	1	1	6
58013	34039	0.169541	23469	9598	972	1	1	1	6
58014	34039	0.171568	23409	9580	1050	1	1	1	6
58015	34039	0.170687	23396	9666	977	1	1	1	6
58016	34039	0.171289	23403	9611	1025	1	1	1	6
58000	34039	0.160434	23992	9172	875	1	1	1	7
58001	34039	0.16083	23945	9239	855	1	1	1	7
58002	10111	0.158936	7148	2712	251	0.3	0.3	0.3	7
58003	10362	0.161504	7284	2809	269	0.3	0.3	0.3	7
58004	10290	0.16035	7266	2748	276	0.3	0.3	0.3	7
58005	10065	0.1615	7080	2719	266	0.3	0.3	0.3	7
58006	34039	0.15964	24095	9020	924	1	1	1	7
58007	34039	0.161418	23921	9247	871	1	1	1	7
58008	34039	0.159978	23985	9217	837	1	1	1	7
58009	34039	0.160742	23988	9159	892	1	1	1	7
58010	34039	0.159861	24033	9129	877	1	1	1	7
58011	34039	0.160331	24005	9153	881	1	1	1	7
58012	34039	0.162975	23825	9333	881	1	1	1	7
58013	34039	0.163548	23814	9316	909	1	1	1	7
58014	34039	0.163974	23786	9343	910	1	1	1	7
58015	34039	0.164003	23791	9331	917	1	1	1	7
58016	34039	0.160889	23969	9187	883	1	1	1	7
58000	34039	0.160434	23992	9172	875	1	1	1	8
58001	34039	0.159391	24067	9093	879	1	1	1	8
58002	10413	0.159176	7390	2731	292	0.3	0.3	0.3	8
58003	10083	0.15908	7131	2696	256	0.3	0.3	0.3	8
58004	10201	0.162729	7158	2766	277	0.3	0.3	0.3	8
58005	10304	0.163626	7215	2806	283	0.3	0.3	0.3	8
58006	34039	0.164003	23786	9341	912	1	1	1	8
58007	34039	0.164591	23749	9375	915	1	1	1	8
58008	34039	0.161712	23943	9183	913	1	1	1	8
58009	34039	0.161197	23991	9122	926	1	1	1	8
58010	34039	0.162813	23849	9296	894	1	1	1	8
58011	34039	0.162534	23838	9337	864	1	1	1	8
58012	34039	0.161139	23960	9188	891	1	1	1	8
58013	34039	0.161227	23914	9274	851	1	1	1	8
58014	34039	0.158377	24131	9034	874	1	1	1	8
58015	34039	0.158113	24107	9100	832	1	1	1	8
58016	34039	0.158201	24129	9050	860	1	1	1	8
58000	34039	0.160434	23992	9172	875	1	1	1	9
58001	34039	0.162079	23886	9272	881	1	1	1	9
58002	10317	0.158864	7300	2756	261	0.3	0.3	0.3	9
58003	9980	0.161824	7030	2670	280	0.3	0.3	0.3	9
58004	10365	0.164785	7240	2834	291	0.3	0.3	0.3	9
58005	10299	0.165599	7186	2815	298	0.3	0.3	0.3	9
58006	34039	0.165619	23709	9385	945	1	1	1	9
58007	34039	0.166735	23668	9391	980	1	1	1	9
58008	34039	0.1665	23650	9443	946	1	1	1	9
58009	34039	0.164767	23695	9471	873	1	1	1	9
58010	34039	0.163386	23801	9353	885	1	1	1	9
58011	34039	0.162505	23866	9283	890	1	1	1	9
58012	34039	0.160169	24047	9080	912	1	1	1	9
58013	34039	0.160448	23987	9181	871	1	1	1	9
58014	34039	0.161432	23944	9200	895	1	1	1	9
58015	34039	0.160889	23928	9269	842	1	1	1	9
58016	34039	0.161286	23968	9162	909	1	1	1	9
58000	34039	0.160434	23992	9172	875	1	1	1	10
58001	34039	0.158274	24133	9037	869	1	1	1	10
58002	10248	0.155591	7311	2685	252	0.3	0.3	0.3	10
58003	10277	0.15306	7355	2698	224	0.3	0.3	0.3	10
58004	10108	0.156708	7180	2688	240	0.3	0.3	0.3	10
58005	10108	0.156955	7185	2673	250	0.3	0.3	0.3	10
58006	34039	0.160008	24062	9061	916	1	1	1	10
58007	34039	0.161653	23952	9169	918	1	1	1	10
58008	34039	0.160683	23939	9261	839	1	1	1	10
58009	34039	0.160889	23949	9227	863	1	1	1	10
58010	34039	0.160874	23988	9150	901	1	1	1	10
58011	34039	0.163283	23798	9366	875	1	1	1	10
58012	34039	0.164267	23755	9385	899	1	1	1	10
58013	34039	0.165105	23751	9336	952	1	1	1	10
58014	34039	0.164135	23749	9406	884	1	1	1	10
58015	34039	0.163665	23806	9324	909	1	1	1	10
58016	34039	0.165898	23691	9402	946	1	1	1	10
